r,c,prob,yhat_raw,yhat_clustered
185,1378,0.729815105485368,0,0
427,1663,0.4716880409057244,0,0
873,2126,0.713336200177551,0,0
911,1967,0.7045602709806073,0,0
666,1406,0.713336200177551,0,0
1437,901,0.7531184320683209,0,0
678,1323,0.711990263474641,0,0
689,1631,0.711990263474641,0,0
490,675,0.8540379341840119,1,0
586,1745,0.7045602709806073,0,0
793,1374,0.720428641330266,0,0
387,1758,0.664869021727954,0,0
349,1289,0.711990263474641,0,0
994,2011,0.711990263474641,0,0
982,1041,0.720428641330266,0,0
424,1279,0.7045602709806073,0,0
646,1191,0.713336200177551,0,0
452,1995,0.7290617249283287,0,0
625,1611,0.7045602709806073,0,0
461,1339,0.7045602709806073,0,0
953,2143,0.713336200177551,0,0
285,1275,0.713336200177551,0,0
966,1056,0.720428641330266,0,0
191,1457,0.7274510706103533,0,0
646,966,0.7274510706103533,0,0
846,1712,0.7045602709806073,0,0
839,1148,0.711990263474641,0,0
399,1795,0.711990263474641,0,0
563,1187,0.7274510706103533,0,0
252,1925,0.7367407108710181,0,0
334,1950,0.720428641330266,0,0
1017,1841,0.7290617249283287,0,0
502,1517,0.7045602709806073,0,0
668,1674,0.6689935163571238,0,0
656,1219,0.713336200177551,0,0
460,1137,0.711990263474641,0,0
257,1721,0.713336200177551,0,0
355,2034,0.7290617249283287,0,0
794,1997,0.6558415889194821,0,0
756,1469,0.713336200177551,0,0
879,2050,0.7045602709806073,0,0
220,1605,0.713336200177551,0,0
449,1109,0.7274510706103533,0,0
832,1898,0.6027197451656674,0,0
300,1310,0.713336200177551,0,0
608,1577,0.713336200177551,0,0
473,2016,0.7290617249283287,0,0
894,2114,0.7055446717777563,0,0
638,966,0.7274510706103533,0,0
430,1848,0.711990263474641,0,0
168,1789,0.7367407108710181,0,0
632,1409,0.713336200177551,0,0
713,1115,0.711990263474641,0,0
477,2085,0.7290617249283287,0,0
380,1313,0.711990263474641,0,0
579,1683,0.7045602709806073,0,0
424,1347,0.3339940902685344,0,0
876,973,0.7531184320683209,0,0
505,1984,0.713336200177551,0,0
831,2244,0.713336200177551,0,0
544,1594,0.711990263474641,0,0
353,1933,0.711990263474641,0,0
845,2007,0.3339940902685344,0,0
480,570,0.8540379341840119,1,0
818,1983,0.3339940902685344,0,0
677,1370,0.713336200177551,0,0
887,2084,0.713336200177551,0,0
831,1391,0.713336200177551,0,0
948,1066,0.713336200177551,0,0
654,1643,0.711990263474641,0,0
402,2024,0.713336200177551,0,0
549,1723,0.7055446717777563,0,0
623,1238,0.713336200177551,0,0
861,1014,0.713336200177551,0,0
565,882,0.7290617249283287,0,0
440,1652,0.7045602709806073,0,0
315,1297,0.713336200177551,0,0
514,1725,0.7045602709806073,0,0
307,1271,0.7274510706103533,0,0
663,1996,0.6027197451656674,0,0
614,1308,0.711990263474641,0,0
